config,stage1,learner,setting,subsampled,val_r2,test_r2_refit,is_best_on_val,runtime_s
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.6200484099561887,,False,0.36
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.6234397243891194,,False,0.6
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.5921923318575406,,False,0.19
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.6681139133095533,,False,0.56
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.6824380917925041,,False,0.89
pharma|weekly|R03|A_lag1,linear,LightGBM,"leaves=15,n=100",False,-0.177467459871824,,False,0.14
pharma|weekly|R03|A_lag1,linear,LightGBM,"leaves=15,n=400",False,-0.1700424123722979,-0.0912549635249206,True,0.37
pharma|weekly|R03|A_lag1,linear,LightGBM,"leaves=63,n=100",False,-0.177467459871824,,False,0.1
pharma|weekly|R03|A_lag1,linear,LightGBM,"leaves=63,n=400",False,-0.1700424123722979,,False,0.34
pharma|weekly|R03|A_lag1,linear,RandomForest,"depth=6,leaf=5",False,-0.2507218581345187,,False,0.53
pharma|weekly|R03|A_lag1,linear,RandomForest,"depth=6,leaf=50",False,-0.1363698668416415,-0.0463531114027806,True,0.53
pharma|weekly|R03|A_lag1,linear,RandomForest,"depth=None,leaf=5",False,-0.2615728028114998,,False,0.56
pharma|weekly|R03|A_lag1,linear,RandomForest,"depth=None,leaf=50",False,-0.1363698668416415,,False,0.48
pharma|weekly|R03|A_lag1,linear,kNN,k=10,False,-0.1788642785328045,,False,0.01
pharma|weekly|R03|A_lag1,linear,kNN,k=50,False,-0.0964407473507242,-0.0356562504920272,True,0.0
pharma|weekly|R03|A_lag1,linear,kNN,k=200,False,-0.1923223147675139,,False,0.01
pharma|weekly|R03|A_lag1,linear,Ridge,alpha=0.1,False,-0.1813991789833,-0.062050869397785,True,0.0
pharma|weekly|R03|A_lag1,linear,Ridge,alpha=10,False,-0.1824406770056947,,False,0.0
pharma|weekly|R03|A_lag1,linear,Ridge,alpha=1000,False,-0.2014188322786241,,False,0.0
pharma|weekly|R03|A_lag1,linear,MLP,"hidden=(32,)",False,-0.2002315720968221,,False,0.02
pharma|weekly|R03|A_lag1,linear,MLP,"hidden=(64, 32)",False,-0.1871196300550681,-0.0734929957705317,True,0.03
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.4314917954962967,-0.2602974460185301,True,0.13
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.5918687714514224,,False,0.3
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.6773342281606065,,False,0.55
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.5382246011236773,,False,0.15
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.7449676388476603,,False,0.87
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.842443279515914,,False,0.77
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.5131370378246489,,False,0.11
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.66126456467687,,False,0.33
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.7817076344262406,,False,0.47
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.681086132960411,,False,0.18
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.8580284973377492,,False,0.45
pharma|weekly|R06|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.9141588970365198,,False,0.73
pharma|weekly|R06|A_lag1,linear,LightGBM,"leaves=15,n=100",False,-0.2828289106095014,0.0196133907734907,True,0.12
pharma|weekly|R06|A_lag1,linear,LightGBM,"leaves=15,n=400",False,-0.35269616946847,,False,0.38
pharma|weekly|R06|A_lag1,linear,LightGBM,"leaves=63,n=100",False,-0.2828289106095014,,False,0.1
pharma|weekly|R06|A_lag1,linear,LightGBM,"leaves=63,n=400",False,-0.35269616946847,,False,0.42
pharma|weekly|R06|A_lag1,linear,RandomForest,"depth=6,leaf=5",False,-0.3023294660710811,,False,0.61
pharma|weekly|R06|A_lag1,linear,RandomForest,"depth=6,leaf=50",False,-0.0269723599814457,-0.0017640916788757,True,0.54
pharma|weekly|R06|A_lag1,linear,RandomForest,"depth=None,leaf=5",False,-0.3058503949820781,,False,0.59
pharma|weekly|R06|A_lag1,linear,RandomForest,"depth=None,leaf=50",False,-0.0269723599814457,,False,0.55
pharma|weekly|R06|A_lag1,linear,kNN,k=10,False,-0.3511761300653666,,False,0.01
pharma|weekly|R06|A_lag1,linear,kNN,k=50,False,-0.052911693689043,,False,0.01
pharma|weekly|R06|A_lag1,linear,kNN,k=200,False,-0.051794936751444,-0.0232784784170687,True,0.01
pharma|weekly|R06|A_lag1,linear,Ridge,alpha=0.1,False,-0.0464770911895611,-0.0135957624636555,True,0.0
pharma|weekly|R06|A_lag1,linear,Ridge,alpha=10,False,-0.0466201637101928,,False,0.0
pharma|weekly|R06|A_lag1,linear,Ridge,alpha=1000,False,-0.0491460967298027,,False,0.0
pharma|weekly|R06|A_lag1,linear,MLP,"hidden=(32,)",False,-0.0467912985437048,-0.0162992901591856,True,0.02
pharma|weekly|R06|A_lag1,linear,MLP,"hidden=(64, 32)",False,-0.2190809317455302,,False,0.32
rossmann|V1_customers_dropped|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.4697675766108116,,False,12.07
rossmann|V1_customers_dropped|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.5726833145623551,,False,38.21
rossmann|V1_customers_dropped|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.5762511878884516,,False,17.33
rossmann|V1_customers_dropped|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.5872126052508602,0.6563044731787322,True,59.96
rossmann|V1_customers_dropped|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.5424217753229654,,False,18.27
rossmann|V1_customers_dropped|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.584588782813814,,False,49.32
rossmann|V1_customers_dropped|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.5852974969646707,,False,19.49
rossmann|V1_customers_dropped|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.5793785644259783,,False,63.53
rossmann|V1_customers_dropped|linear,linear,LightGBM,"leaves=15,n=100",True,0.1255357434722933,,False,1.95
rossmann|V1_customers_dropped|linear,linear,LightGBM,"leaves=15,n=400",True,0.3019000009360879,,False,3.33
rossmann|V1_customers_dropped|linear,linear,LightGBM,"leaves=63,n=100",True,0.3128897058721873,,False,2.56
rossmann|V1_customers_dropped|linear,linear,LightGBM,"leaves=63,n=400",True,0.5189889636143901,0.5623235147175588,True,10.87
rossmann|V1_customers_dropped|linear,linear,RandomForest,"depth=6,leaf=5",True,0.0448336636854285,,False,5.28
rossmann|V1_customers_dropped|linear,linear,RandomForest,"depth=6,leaf=50",True,0.0430712914950589,,False,5.01
rossmann|V1_customers_dropped|linear,linear,RandomForest,"depth=None,leaf=5",True,0.4769745978210674,0.5147911898180764,True,10.81
rossmann|V1_customers_dropped|linear,linear,RandomForest,"depth=None,leaf=50",True,0.179018555751962,,False,7.8
rossmann|V1_customers_dropped|linear,linear,kNN,k=10,True,0.2944839545514158,0.2923410864193534,True,156.08
rossmann|V1_customers_dropped|linear,linear,kNN,k=50,True,0.1243800598880846,,False,221.38
rossmann|V1_customers_dropped|linear,linear,kNN,k=200,True,0.0711920527878727,,False,298.99
rossmann|V1_customers_dropped|linear,linear,Ridge,alpha=0.1,True,-0.0128496139024334,,False,0.23
rossmann|V1_customers_dropped|linear,linear,Ridge,alpha=10,True,-0.0128495603215532,,False,0.19
rossmann|V1_customers_dropped|linear,linear,Ridge,alpha=1000,True,-0.0128442560192194,-0.0118395935944568,True,0.19
rossmann|V1_customers_dropped|linear,linear,MLP,"hidden=(32,)",True,0.052795092172833,,False,14.79
rossmann|V1_customers_dropped|linear,linear,MLP,"hidden=(64, 32)",True,0.1061549660627647,0.1141666301752194,True,54.69
rossmann|V1_customers_dropped|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0208683894372456,-0.0524773576198405,True,13.71
rossmann|V1_customers_dropped|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,-0.0220105679234716,,False,39.29
rossmann|V1_customers_dropped|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0258980004574516,,False,18.19
rossmann|V1_customers_dropped|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,-0.0487812956412514,,False,54.88
rossmann|V1_customers_dropped|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0239545475428437,,False,17.1
rossmann|V1_customers_dropped|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,-0.0366110298971187,,False,38.55
rossmann|V1_customers_dropped|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0444244591738414,,False,14.36
rossmann|V1_customers_dropped|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,-0.0803063006167723,,False,40.86
rossmann|V1_customers_dropped|structural,structural,LightGBM,"leaves=15,n=100",True,-0.0415723852652605,,False,0.81
rossmann|V1_customers_dropped|structural,structural,LightGBM,"leaves=15,n=400",True,-0.0360073743893252,,False,2.37
rossmann|V1_customers_dropped|structural,structural,LightGBM,"leaves=63,n=100",True,-0.0352708434609478,,False,1.89
rossmann|V1_customers_dropped|structural,structural,LightGBM,"leaves=63,n=400",True,-0.0333683405009039,-0.0680074644843808,True,7.07
rossmann|V1_customers_dropped|structural,structural,RandomForest,"depth=6,leaf=5",True,-0.0406968962357074,,False,4.16
rossmann|V1_customers_dropped|structural,structural,RandomForest,"depth=6,leaf=50",True,-0.0416046427682943,,False,3.88
rossmann|V1_customers_dropped|structural,structural,RandomForest,"depth=None,leaf=5",True,-0.0561768400797062,,False,8.33
rossmann|V1_customers_dropped|structural,structural,RandomForest,"depth=None,leaf=50",True,-0.0370366672912876,-0.0756051852183021,True,5.96
rossmann|V1_customers_dropped|structural,structural,kNN,k=10,True,-0.1027501165952662,,False,113.88
rossmann|V1_customers_dropped|structural,structural,kNN,k=50,True,-0.0427439065772308,-0.093147756375109,True,155.4
rossmann|V1_customers_dropped|structural,structural,kNN,k=200,True,-0.0430644836039944,,False,226.07
rossmann|V1_customers_dropped|structural,structural,Ridge,alpha=0.1,True,-0.0658844433636558,-0.0831935564621777,True,0.25
rossmann|V1_customers_dropped|structural,structural,Ridge,alpha=10,True,-0.0658854356872458,,False,0.16
rossmann|V1_customers_dropped|structural,structural,Ridge,alpha=1000,True,-0.0659830468645119,,False,0.17
rossmann|V1_customers_dropped|structural,structural,MLP,"hidden=(32,)",True,-0.02753612197651,-0.0758935460012029,True,8.69
rossmann|V1_customers_dropped|structural,structural,MLP,"hidden=(64, 32)",True,-0.0306744546580859,,False,19.69
rossmann|V1_customers_dropped|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0291159987323215,,False,10.31
rossmann|V1_customers_dropped|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,-0.027830343153494,-0.0352680180486599,True,28.92
rossmann|V1_customers_dropped|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0383146461662011,,False,12.07
rossmann|V1_customers_dropped|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,-0.0600152464587988,,False,38.06
rossmann|V1_customers_dropped|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0365451632235682,,False,11.27
rossmann|V1_customers_dropped|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,-0.04849330320282,,False,27.87
rossmann|V1_customers_dropped|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.051978674958661,,False,13.45
rossmann|V1_customers_dropped|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,-0.086388690300857,,False,37.29
rossmann|V1_customers_dropped|struct_linear,struct_linear,LightGBM,"leaves=15,n=100",True,-0.0621053807416454,,False,0.77
rossmann|V1_customers_dropped|struct_linear,struct_linear,LightGBM,"leaves=15,n=400",True,-0.046272862844074,,False,2.15
rossmann|V1_customers_dropped|struct_linear,struct_linear,LightGBM,"leaves=63,n=100",True,-0.0531167972224613,,False,1.75
rossmann|V1_customers_dropped|struct_linear,struct_linear,LightGBM,"leaves=63,n=400",True,-0.0456810198514452,-0.0689664017537052,True,5.47
rossmann|V1_customers_dropped|struct_linear,struct_linear,RandomForest,"depth=6,leaf=5",True,-0.0654684485494827,,False,4.02
rossmann|V1_customers_dropped|struct_linear,struct_linear,RandomForest,"depth=6,leaf=50",True,-0.0627364478625447,,False,4.01
rossmann|V1_customers_dropped|struct_linear,struct_linear,RandomForest,"depth=None,leaf=5",True,-0.0661148420946629,,False,8.78
rossmann|V1_customers_dropped|struct_linear,struct_linear,RandomForest,"depth=None,leaf=50",True,-0.0516397369011167,-0.0742219605637435,True,6.21
rossmann|V1_customers_dropped|struct_linear,struct_linear,kNN,k=10,True,-0.1118024115258455,,False,106.43
rossmann|V1_customers_dropped|struct_linear,struct_linear,kNN,k=50,True,-0.0505859611896646,,False,148.57
rossmann|V1_customers_dropped|struct_linear,struct_linear,kNN,k=200,True,-0.0503924652241694,-0.0820005414193902,True,255.99
rossmann|V1_customers_dropped|struct_linear,struct_linear,Ridge,alpha=0.1,True,-0.0750155454724752,-0.0884505862633815,True,0.2
rossmann|V1_customers_dropped|struct_linear,struct_linear,Ridge,alpha=10,True,-0.0750156255564669,,False,0.17
rossmann|V1_customers_dropped|struct_linear,struct_linear,Ridge,alpha=1000,True,-0.0750233293935442,,False,0.18
rossmann|V1_customers_dropped|struct_linear,struct_linear,MLP,"hidden=(32,)",True,-0.0335567925618989,-0.0952150254416495,True,8.93
rossmann|V1_customers_dropped|struct_linear,struct_linear,MLP,"hidden=(64, 32)",True,-0.0433691298515894,,False,19.77
rossmann|V2_customers_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.4134579090363219,,False,12.91
rossmann|V2_customers_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.4895009806111617,,False,37.99
rossmann|V2_customers_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.5061973517489264,,False,17.31
rossmann|V2_customers_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.5336476374746978,0.7204727378518487,True,56.5
rossmann|V2_customers_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.4663452742371152,,False,12.04
rossmann|V2_customers_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.511590583036074,,False,38.76
rossmann|V2_customers_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.5153627834257761,,False,19.34
rossmann|V2_customers_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.5190501148125093,,False,56.33
rossmann|V2_customers_lagged|linear,linear,LightGBM,"leaves=15,n=100",True,0.2585585545719512,,False,2.32
rossmann|V2_customers_lagged|linear,linear,LightGBM,"leaves=15,n=400",True,0.3262776967600682,,False,5.72
rossmann|V2_customers_lagged|linear,linear,LightGBM,"leaves=63,n=100",True,0.3367342651620021,,False,3.85
rossmann|V2_customers_lagged|linear,linear,LightGBM,"leaves=63,n=400",True,0.4377534816590062,0.5728878712620393,True,10.49
rossmann|V2_customers_lagged|linear,linear,RandomForest,"depth=6,leaf=5",True,0.1898983371538072,,False,7.56
rossmann|V2_customers_lagged|linear,linear,RandomForest,"depth=6,leaf=50",True,0.1896839030508014,,False,7.22
rossmann|V2_customers_lagged|linear,linear,RandomForest,"depth=None,leaf=5",True,0.3642155223482627,0.4855419483287801,True,18.65
rossmann|V2_customers_lagged|linear,linear,RandomForest,"depth=None,leaf=50",True,0.2806075596235439,,False,13.56
rossmann|V2_customers_lagged|linear,linear,kNN,k=10,True,0.2798880292855065,0.3471412736544451,True,31.26
rossmann|V2_customers_lagged|linear,linear,kNN,k=50,True,0.2554200374743921,,False,28.58
rossmann|V2_customers_lagged|linear,linear,kNN,k=200,True,0.2045311843634718,,False,38.15
rossmann|V2_customers_lagged|linear,linear,Ridge,alpha=0.1,True,-0.0121000313629648,,False,0.27
rossmann|V2_customers_lagged|linear,linear,Ridge,alpha=10,True,-0.0120996971869811,,False,0.22
rossmann|V2_customers_lagged|linear,linear,Ridge,alpha=1000,True,-0.0120676313787437,-0.0340799247636816,True,0.22
rossmann|V2_customers_lagged|linear,linear,MLP,"hidden=(32,)",True,0.2260125401560245,,False,17.49
rossmann|V2_customers_lagged|linear,linear,MLP,"hidden=(64, 32)",True,0.2716761990427339,0.3610763480038262,True,49.61
rossmann|V2_customers_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0024515930763349,,False,15.58
rossmann|V2_customers_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0466053697038895,,False,41.91
rossmann|V2_customers_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0428891875228092,,False,20.02
rossmann|V2_customers_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0871931716478299,0.2416432968234382,True,58.25
rossmann|V2_customers_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0276860455868207,,False,14.72
rossmann|V2_customers_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0734717671787451,,False,43.69
rossmann|V2_customers_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0651353113421027,,False,19.67
rossmann|V2_customers_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0751288099515198,,False,56.49
rossmann|V2_customers_lagged|structural,structural,LightGBM,"leaves=15,n=100",True,-0.0450242814686976,,False,2.49
rossmann|V2_customers_lagged|structural,structural,LightGBM,"leaves=15,n=400",True,-0.0530670221521718,,False,5.22
rossmann|V2_customers_lagged|structural,structural,LightGBM,"leaves=63,n=100",True,-0.0485156817290817,,False,3.67
rossmann|V2_customers_lagged|structural,structural,LightGBM,"leaves=63,n=400",True,-0.0309163693057643,0.108566589316481,True,10.76
rossmann|V2_customers_lagged|structural,structural,RandomForest,"depth=6,leaf=5",True,-0.0375872609062852,,False,8.6
rossmann|V2_customers_lagged|structural,structural,RandomForest,"depth=6,leaf=50",True,-0.0400633254396485,,False,8.38
rossmann|V2_customers_lagged|structural,structural,RandomForest,"depth=None,leaf=5",True,-0.0259104523946664,0.0977604119432434,True,21.64
rossmann|V2_customers_lagged|structural,structural,RandomForest,"depth=None,leaf=50",True,-0.0376082204062864,,False,13.96
rossmann|V2_customers_lagged|structural,structural,kNN,k=10,True,-0.0740837095318796,,False,27.44
rossmann|V2_customers_lagged|structural,structural,kNN,k=50,True,-0.0483599613537735,-0.0394985369552414,True,29.7
rossmann|V2_customers_lagged|structural,structural,kNN,k=200,True,-0.0547478048675917,,False,35.36
rossmann|V2_customers_lagged|structural,structural,Ridge,alpha=0.1,True,-0.0623118768782786,,False,0.23
rossmann|V2_customers_lagged|structural,structural,Ridge,alpha=10,True,-0.06230871625556,,False,0.24
rossmann|V2_customers_lagged|structural,structural,Ridge,alpha=1000,True,-0.0620282166099583,-0.0868466976376511,True,0.21
rossmann|V2_customers_lagged|structural,structural,MLP,"hidden=(32,)",True,-0.0489500212797027,0.0159541606339816,True,22.41
rossmann|V2_customers_lagged|structural,structural,MLP,"hidden=(64, 32)",True,-0.0608248653221921,,False,25.17
rossmann|V2_customers_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0130948375640329,,False,14.63
rossmann|V2_customers_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0378115576472417,,False,37.86
rossmann|V2_customers_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0441658840701331,,False,17.77
rossmann|V2_customers_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0840117736041381,0.2435942792912426,True,45.61
